subject_id	object_id	object_id	predicate_id	predicate_id	mapping_justification	mapping_justification	match_string	mapping_tool	mapping_date
HP:0002791	NCIT:C116314	mesh:D012131	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0235063	umls_ingest	2023-11-27
HP:0031844	NCIT:C27011	mesh:D005059	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0235146	umls_ingest	2023-11-27
HP:0031844	NCIT:C34598	mesh:D005059	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0235146	umls_ingest	2023-11-27
HP:0004757	NCIT:C80391	mesh:D001281	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0235480	umls_ingest	2023-11-27
HP:0001052	NCIT:C3840	mesh:D019339	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0235752	umls_ingest	2023-11-27
HP:0000776	NCIT:C98893	mesh:D065630	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0235833	umls_ingest	2023-11-27
HP:0000845	NCIT:C112834	mesh:C531600	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0235986	umls_ingest	2023-11-27
HP:0004394	NCIT:C3954	mesh:C562464	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0236048	umls_ingest	2023-11-27
HP:0025274	NCIT:C3856	mesh:C562731	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0237020	umls_ingest	2023-11-27
HP:0100867	NCIT:C78260	mesh:C535720	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0238093	umls_ingest	2023-11-27
HP:0030394	NCIT:C3867	mesh:D005185	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0238122	umls_ingest	2023-11-27
HP:0100310	NCIT:C50555	mesh:D006407	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0238154	umls_ingest	2023-11-27
HP:0100723	NCIT:C3868	mesh:D046152	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0238198	umls_ingest	2023-11-27
HP:0007215	NCIT:C123429	mesh:D020513	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0238357	umls_ingest	2023-11-27
HP:0005942	NCIT:C35288	mesh:C562470	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0238378	umls_ingest	2023-11-27
HP:0004415	NCIT:C99030	mesh:D000071079	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0238397	umls_ingest	2023-11-27
HP:0100616	NCIT:C3877	mesh:C562472	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0238451	umls_ingest	2023-11-27
HP:0011779	NCIT:C3878	mesh:D065646	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0238461	umls_ingest	2023-11-27
HP:0002865	NCIT:C3879	mesh:C536914	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0238462	umls_ingest	2023-11-27
HP:0002895	NCIT:C4035	mesh:D000077273	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0238463	umls_ingest	2023-11-27
HP:0001395	NCIT:C168581	mesh:D008103	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0239946	umls_ingest	2023-11-27
HP:0003073	NCIT:C37972	mesh:D034141	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0239981	umls_ingest	2023-11-27
HP:0032316	NCIT:C17726	mesh:D008487	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0241889	umls_ingest	2023-11-27
HP:0012418	NCIT:C3890	mesh:D000860	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242184	umls_ingest	2023-11-27
HP:0000551	NCIT:C3891	mesh:D003117	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242225	umls_ingest	2023-11-27
HP:0005145	NCIT:C80427	mesh:D023921	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242231	umls_ingest	2023-11-27
HP:0020083	NCIT:C99087	mesh:D005667	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242301	umls_ingest	2023-11-27
HP:0003119	NCIT:C80385	mesh:D050171	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242339	umls_ingest	2023-11-27
HP:0000871	NCIT:C110940	mesh:C580003	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242343	umls_ingest	2023-11-27
HP:0000802	NCIT:C3133	mesh:D007172	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242350	umls_ingest	2023-11-27
HP:0000802	NCIT:C34801	mesh:D007172	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242350	umls_ingest	2023-11-27
HP:0100639	NCIT:C3133	mesh:D007172	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242350	umls_ingest	2023-11-27
HP:0100639	NCIT:C34801	mesh:D007172	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242350	umls_ingest	2023-11-27
HP:0100526	NCIT:C7377	mesh:D008175	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242379	umls_ingest	2023-11-27
HP:0033792	NCIT:C94561	mesh:D008310	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242385	umls_ingest	2023-11-27
HP:0005321	NCIT:C75018	mesh:D008342	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242387	umls_ingest	2023-11-27
HP:0001300	NCIT:C116922	mesh:D020734	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242422	umls_ingest	2023-11-27
HP:0010543	NCIT:C118720	mesh:D015835	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242567	umls_ingest	2023-11-27
HP:0025464	NCIT:C17741	mesh:D018384	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242606	umls_ingest	2023-11-27
HP:0004855	NCIT:C99026	mesh:D018455	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242666	umls_ingest	2023-11-27
HP:0005162	NCIT:C50629	mesh:D018487	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242698	umls_ingest	2023-11-27
HP:0011945	NCIT:C62586	mesh:D018549	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242770	umls_ingest	2023-11-27
HP:0010882	NCIT:C99031	mesh:D018633	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0242855	umls_ingest	2023-11-27
HP:0011662	NCIT:C85202	mesh:D018785	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0243002	umls_ingest	2023-11-27
HP:0033993	NCIT:C35302	mesh:D018792	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0243010	umls_ingest	2023-11-27
HP:0010734	NCIT:C34609	mesh:D005357	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0259779	umls_ingest	2023-11-27
HP:0002897	NCIT:C156757	mesh:D010282	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0262587	umls_ingest	2023-11-27
HP:0200029	NCIT:C112210	mesh:D017445	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0262988	umls_ingest	2023-11-27
HP:0032152	NCIT:C124070	mesh:C537412	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0263383	umls_ingest	2023-11-27
HP:0000965	NCIT:C3923	mesh:D054068	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0263401	umls_ingest	2023-11-27
HP:0045029	NCIT:C112116	mesh:C562487	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0264005	umls_ingest	2023-11-27
HP:0001601	NCIT:C98971	mesh:D055092	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0264303	umls_ingest	2023-11-27
HP:0002780	NCIT:C98847	mesh:D055091	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0264353	umls_ingest	2023-11-27
HP:0006527	NCIT:C27558	mesh:C562489	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0264511	umls_ingest	2023-11-27
HP:0025324	NCIT:C35318	mesh:D001157	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0264995	umls_ingest	2023-11-27
HP:0000558	NCIT:C131001	mesh:C535679	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0265341	umls_ingest	2023-11-27
HP:0004099	NCIT:C48900	mesh:C562546	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0265552	umls_ingest	2023-11-27
HP:0100257	NCIT:C75000	mesh:C574275	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0265554	umls_ingest	2023-11-27
HP:0001543	NCIT:C84725	mesh:D020139	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0265706	umls_ingest	2023-11-27
HP:0033255	NCIT:C98895	mesh:C535735	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0265797	umls_ingest	2023-11-27
HP:0011369	NCIT:C3945	mesh:D049328	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0265985	umls_ingest	2023-11-27
HP:0100814	NCIT:C3945	mesh:D049328	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0265985	umls_ingest	2023-11-27
HP:0002247	NCIT:C101025	mesh:C535720	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266174	umls_ingest	2023-11-27
HP:0005235	NCIT:C101027	mesh:D007409	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266175	umls_ingest	2023-11-27
HP:0010448	NCIT:C101024	mesh:C562562	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266190	umls_ingest	2023-11-27
HP:0004388	NCIT:C98987	mesh:C562563	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266200	umls_ingest	2023-11-27
HP:0100028	NCIT:C132051	mesh:D050033	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266283	umls_ingest	2023-11-27
HP:0000122	NCIT:C101220	mesh:D000075529	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266294	umls_ingest	2023-11-27
HP:0010459	NCIT:C85207	mesh:D050090	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266361	umls_ingest	2023-11-27
HP:0000062	NCIT:C98810	mesh:D012734	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266362	umls_ingest	2023-11-27
HP:0012870	NCIT:C120200	mesh:C537770	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266427	umls_ingest	2023-11-27
HP:0030769	NCIT:C124531	mesh:D009436	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266453	umls_ingest	2023-11-27
HP:0001339	NCIT:C103921	mesh:D054082	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266463	umls_ingest	2023-11-27
HP:0002126	NCIT:C116936	mesh:D065706	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266464	umls_ingest	2023-11-27
HP:0001321	NCIT:C98890	mesh:C562568	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266470	umls_ingest	2023-11-27
HP:0032578	NCIT:C3947	mesh:C535966	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266481	umls_ingest	2023-11-27
HP:0010636	NCIT:C99056	mesh:D065707	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266484	umls_ingest	2023-11-27
HP:0007968	NCIT:C161554	mesh:D054514	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266568	umls_ingest	2023-11-27
HP:0030853	NCIT:C87083	mesh:D059446	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266642	umls_ingest	2023-11-27
HP:0009914	NCIT:C124522	mesh:C562573	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266667	umls_ingest	2023-11-27
HP:0009914	NCIT:C75476	mesh:C562573	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266667	umls_ingest	2023-11-27
HP:0025655	NCIT:C113385	mesh:D010921	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266765	umls_ingest	2023-11-27
HP:0025653	NCIT:C113386	mesh:D010921	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0266766	umls_ingest	2023-11-27
HP:0200136	NCIT:C113588	mesh:D003680	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0267071	umls_ingest	2023-11-27
HP:0410147	NCIT:C27052	mesh:C535952	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0267154	umls_ingest	2023-11-27
HP:0001738	NCIT:C84316	mesh:D010188	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0267963	umls_ingest	2023-11-27
HP:0003570	NCIT:C129076	mesh:C535811	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0268119	umls_ingest	2023-11-27
HP:0012068	NCIT:C61273	mesh:D054880	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0268225	umls_ingest	2023-11-27
HP:0040302	NCIT:C124845	mesh:C000721294	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0268418	umls_ingest	2023-11-27
HP:0002049	NCIT:C123218	mesh:D000141	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0268435	umls_ingest	2023-11-27
HP:0025630	NCIT:C84569	mesh:D056807	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0268547	umls_ingest	2023-11-27
HP:0002161	NCIT:C123433	mesh:D020167	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0268553	umls_ingest	2023-11-27
HP:0003571	NCIT:C85030	mesh:D056693	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0268579	umls_ingest	2023-11-27
HP:0002912	NCIT:C98986	mesh:C537358	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0268583	umls_ingest	2023-11-27
HP:0004746	NCIT:C123039	mesh:D015432	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0268743	umls_ingest	2023-11-27
HP:0001967	NCIT:C121198	mesh:C537346	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0268747	umls_ingest	2023-11-27
HP:0011413	NCIT:C81290	mesh:D000080883	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0269825	umls_ingest	2023-11-27
HP:0033991	NCIT:C87127	mesh:D055949	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0269852	umls_ingest	2023-11-27
HP:0010677	NCIT:C118172	mesh:D053206	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0270327	umls_ingest	2023-11-27
HP:0002352	NCIT:C27059	mesh:D056784	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0270612	umls_ingest	2023-11-27
HP:0030186	NCIT:C182453	mesh:D020329	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0270736	umls_ingest	2023-11-27
HP:0011445	NCIT:C97169	mesh:D002547	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0270742	umls_ingest	2023-11-27
HP:0032792	NCIT:C50776	mesh:D012640	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0270844	umls_ingest	2023-11-27
HP:0040049	NCIT:C35468	mesh:D008269	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0271051	umls_ingest	2023-11-27
HP:0007011	NCIT:C180994	mesh:D020432	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0271375	umls_ingest	2023-11-27
HP:0025592	NCIT:C180994	mesh:D020432	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0271375	umls_ingest	2023-11-27
HP:0008202	NCIT:C121140	mesh:C562708	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0271586	umls_ingest	2023-11-27
HP:0000044	NCIT:C113347	mesh:D007006	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0271623	umls_ingest	2023-11-27
HP:0001952	NCIT:C34646	mesh:D018149	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0271650	umls_ingest	2023-11-27
HP:0011787	NCIT:C113144	mesh:D007037	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0271801	umls_ingest	2023-11-27
HP:0004431	NCIT:C4691	mesh:D000081208	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0272242	umls_ingest	2023-11-27
HP:0005527	NCIT:C98946	mesh:C537060	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0272340	umls_ingest	2023-11-27
HP:0001976	NCIT:C98815	mesh:D020152	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0272375	umls_ingest	2023-11-27
HP:0012302	NCIT:C84762	mesh:D020803	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0276226	umls_ingest	2023-11-27
HP:0020103	NCIT:C162141	mesh:D055744	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0276653	umls_ingest	2023-11-27
HP:0025300	NCIT:C117106	mesh:C000721270	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0277942	umls_ingest	2023-11-27
HP:0012288	NCIT:C4013	mesh:D006258	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0278996	umls_ingest	2023-11-27
HP:0006770	NCIT:C4033	mesh:D002292	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0279702	umls_ingest	2023-11-27
HP:0012182	NCIT:C8181	mesh:D000077195	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0280313	umls_ingest	2023-11-27
HP:0001057	NCIT:C98822	mesh:D004476	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0282160	umls_ingest	2023-11-27
HP:0001114	NCIT:C4071	mesh:D014973	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0302314	umls_ingest	2023-11-27
HP:0002355	NCIT:C50458	mesh:D051346	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0311394	umls_ingest	2023-11-27
HP:0032153	NCIT:C172034	mesh:D004204	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0332768	umls_ingest	2023-11-27
HP:0025027	NCIT:C132062	mesh:C562735	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0334041	umls_ingest	2023-11-27
HP:0010816	NCIT:C4088	mesh:C580062	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0334082	umls_ingest	2023-11-27
HP:0100898	NCIT:C8371	mesh:C562737	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0334083	umls_ingest	2023-11-27
HP:0100757	NCIT:C4265	mesh:C537162	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0334489	umls_ingest	2023-11-27
HP:0033680	NCIT:C4047	mesh:D001254	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0334583	umls_ingest	2023-11-27
HP:0040276	NCIT:C4349	mesh:D003110	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0338106	umls_ingest	2023-11-27
HP:0002145	NCIT:C84719	mesh:D057180	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0338451	umls_ingest	2023-11-27
HP:0002083	NCIT:C117004	mesh:D020326	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0338480	umls_ingest	2023-11-27
HP:0000609	NCIT:C98999	mesh:D000080344	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0338502	umls_ingest	2023-11-27
HP:0100842	NCIT:C85063	mesh:D025962	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0338503	umls_ingest	2023-11-27
HP:0010534	NCIT:C85198	mesh:D020236	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0338591	umls_ingest	2023-11-27
HP:0100543	NCIT:C116921	mesh:D060825	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0338656	umls_ingest	2023-11-27
HP:0100543	NCIT:C27101	mesh:D060825	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0338656	umls_ingest	2023-11-27
